ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
2034,IBRI II Solar Independent Power Project,Shams Ad-Dhahira Generating Company SAOC,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Oman,"1,125,184",Middle East,,2021-06-01,2031-05-31
2035,Solar Power Project by Renew Solar Power Private Limited,ReNew Solar Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"758,268",,,,
2036,OUARZAZATE IV CONCENTRATED SOLAR POWER PROJECT,Numerco Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Morocco,"150,272",Africa,2021-07-12,2018-07-04,2028-07-03
2037,Bundled Solar PV Rooftop Project by MAS - Phase I,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Sri Lanka,"15,090",Asia,2023-03-22,2018-06-08,2028-06-07
2038,Energising Indian homes by Solar rooftop projects,Azure Power India Pvt ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"140,874",Asia,2021-04-12,2017-12-28,2027-12-27
2039,Badamsha 2 Wind Farm in Kazakhstan,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Kazakhstan,"172,580",Asia,2020-06-24,2021-09-07,2031-09-06
2022,Huaneng Daqing Wukeshu Wind Farm Project,"Daqing Lvyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"115,536",,,,
2023,Renewable Solar Power Project By Rishabh Renergy,Rishabh Renergy Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"23,089",Asia,2021-07-12,2018-03-28,2028-03-27
2024,Nam Si Luong 1 hydropower project,Nam Si Luong 1 Hydropower Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registration requested,Viet Nam,"97,992",Asia,,2020-01-01,2029-12-31
2025,Huaneng Tuokexun Baiyanghe Third Stage 49.5MW Wind Farm Project,Huaneng Tulufan Wind Power Generation Company Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"94,121",,,,
2026,Allain Duhangan Hydroelectric Project (ADHP),AD Hydro Power Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"494,668",Asia,2021-01-28,,
2027,Bundled Solar Power Project by Hindustan Zinc Limited,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registration requested,India,"77,649",Asia,,,
2028,100 MW Solar Project by Avaada in UP (India),Avaada Non-Conventional UPProject Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"185,303",,,,
2029,Huaneng Daqing Heping Wind Farm Project,"Daqing Lvyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"115,860",,,,
2030,Huaneng Daqing Xinli Wind Farm Project,"Daqing Lvyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"115,397",,,,
2009,Renewable Energy Generation at Hamira,Enen Green Services Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Rejected by Administrator,India,"116,832",Asia,,,
2011,Huaneng Liaoning Fuxin Phase II Wind Farm Project,"Huaneng New Energy Industrial Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"659,993",,,,
2012,Liaoning Fuxin Gaoshanzi 100.5MW Wind Power Project,"Huaneng New Energy Industrial Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"220,542",,,,
2013,Jilin Tongyu Huaneng 100.5MW Wind Power Project,"Huaneng New Energy Industrial Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"253,287",,,,
2014,50 MW SOLAR PROJECT BY AVAADA IN UP (INDIA),Avaada Non-Conventional UPProject Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"90,941",Asia,2020-11-18,2021-02-21,2031-02-20
2015,Renewable Solar Photovoltaic Project by ACME Group,ACME Cleantech Solutions Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"3,906,661",,,,
2016,Grouped Solar Projects in Jordan,Yellow Door Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Jordan,"39,475",Middle East,2020-06-24,2019-12-01,2029-11-30
2017,Karnataka Pavagada-II Solar Project by Avaada (150 MW),Avaada Solarise Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"305,870",Asia,2020-11-18,2019-11-08,2029-11-07
2018,Santana Renewable Energy,Alianca Geracao de Energia S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Brazil,"241,485",Latin America,2020-08-28,2021-11-01,2031-10-31
2019,"100 MW grid connected Wind Power project in Jamnagar Gujarat, India",Verdant Renewables Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"363,796",Asia,2022-11-03,2019-06-21,2029-06-20
2020,250 MW Wind Power Project by Mytrah Energy,M/s Mytrah Vayu (Sabarmati) Pvt. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"506,370",Asia,2019-12-24,2019-01-30,2029-01-29
2021,Gravier Renewable Energy1,Alianca Geracao de Energia S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Brazil,"124,580",Latin America,2020-06-04,2021-08-01,2031-07-31
537,Wind based renewable energy project in Gujarat,Apraava Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"107,173",Asia,2020-04-06,,
2003,Benban Solar PV Project (Plot 3_1),Alcom Energy,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Egypt,"85,879",Africa,2020-09-22,2019-08-27,2029-08-26
2004,Ouarzazate II Concentrated Solar Power Project,Numerco Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Morocco,"406,293",Africa,2020-07-01,2018-04-25,2028-04-24
2005,OUARZAZATE III CONCENTRATED SOLAR POWER PROJECT,Numerco Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Morocco,"406,293",Africa,2020-07-01,2018-11-06,2028-11-05
2006,West Huaybong 3 wind farm project,First Korat Wind Company Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Thailand,"139,035",Asia,,,
2007,Benban Solar PV Project (Plot 43_4),Acwa Ben Ban one for Energy,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Egypt,"83,683",Africa,2020-09-21,2019-09-08,2029-09-07
2008,Benban Solar PV Project (Plot 42_4),TK for Solar and Renewable Energy Systems,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Egypt,"34,914",Africa,2020-09-22,2019-08-20,2029-08-19
1997,TROPICAL WIND IN THAILAND,"Tropical Wind Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Thailand,"162,898",Asia,2020-04-14,2018-09-28,2028-09-27
1998,Cerro Dominador Concentrating Solar Power Plant in Chile,CERRO DOMINADOR CSP S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Chile,"640,131",Latin America,2020-05-27,2021-04-10,2031-04-09
1999,KRISSANA WIND POWER IN THAILAND,"Krissana Wind Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Thailand,"143,153",Asia,2020-09-11,2018-12-28,2028-12-27
2000,K.R.S. THREE IN THAILAND,"KRS Three Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Thailand,"157,065",Asia,2020-08-18,2018-09-28,2028-09-27
2001,K.R. ONE IN THAILAND,"KR One Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Thailand,"148,089",Asia,2020-08-18,2019-03-16,2029-03-15
2002,THEPHARAK WIND IN THAILAND,"Thepharak Wind Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Thailand,"156,167",Asia,2019-12-16,2018-11-27,2028-11-26
800,10.30 MW Grouped Wind Power Project in India.,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"16,666",Asia,2012-03-20,2016-04-01,2026-03-31
1996,GENNEIA SOLAR PROJECTS IN  ARGENTINA,GENNEIA S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Argentina,"85,157",Latin America,2020-07-20,2018-12-01,2028-11-30
1991,"WASTE HEAT RECOVERY-BASED POWER GENERATION PROJECTS BY HZL, IN INDIA",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,AMS-III.Q,Registration requested,India,"42,510",Asia,,2020-02-15,2030-02-14
1992,ENERGY EFFICIENCY IN STEAM TURBINE GENERATOR SYSTEMS BY HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,AMS-II.B.,Late to verify,India,"63,138",Asia,2020-01-01,2020-05-30,2030-05-29
1993,Bundled Wind Power project in Koppal Karnataka,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"266,634",Asia,2020-06-25,2018-03-02,2028-03-01
1994,PEBSA-Del Bicentenario Wind Farm,PEBSA,Energy industries (renewable/non-renewable sources),,ACM0002,Registration requested,Argentina,"225,298",,,,
1995,Folha Larga Sul Renewable Energy,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Brazil,"332,753",Latin America,2021-02-17,2020-05-14,2030-05-13
1985,"100 MW Bundled Wind Power Project in Anantapuram, Andhra Pradesh",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"192,849",Asia,2020-02-07,2018-03-22,2028-03-21
1986,"13 MW Grid Connected Dandela Mini Hydel Scheme, Karnataka State, India.",Sagar Power Dandela Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,"32,160",Asia,,2019-07-19,2029-07-18
1987,GENNEIA WIND PROJECTS IN ARGENTINA,GENNEIA S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Argentina,"430,346",Latin America,2020-09-10,2018-11-12,2028-11-11
1989,Oualidia 1&2 Wind Projects.,AERA Group,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Morocco,"54,114",Africa,2019-12-20,2021-02-10,2031-02-09
1990,"40MW Bundled Solar Project in Telangana, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"79,241",Asia,2020-03-16,2017-12-22,2027-12-21
1984,"40 MW Bundled Solar Project in Telangana, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"79,241",,,,
1979,"10 MW biomass based power generation project at Wani, Yavatmal by Shalivahana Projects Limited",Shalivahana Green Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,"48,132",Asia,,,
1980,"24 MW Chayadevi Mini Hydro power project in Karnataka, India",Bhoruka Power Corporation Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"42,419",Asia,,2017-07-23,2027-07-22
1981,"Waste Heat Recovery Power Project at JK Cement Works (Unit of JK Cement Limited), Nimbahera, Chittorgarh, Rajasthan",JK Cement Ltd. (JKCL),Energy industries (renewable/non-renewable sources),,ACM0012,Registered,India,"70,796",Asia,2022-03-16,,
1982,Ngodwana Biomass to Energy Project,Ngodwana Energy (Pty) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0018,Registered,South Africa,"188,150",Africa,2022-01-05,2022-03-12,2032-03-11
1983,Guangdong Taishan Shangchuandao Island Phase II Wind Farm Project,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"28,813",Asia,2019-11-06,,
1976,Renewable Solar Power Project by Shapoorji Pallonji,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"432,770",Asia,2020-08-23,2018-04-08,2028-04-07
1977,Oualidia 1&2 Wind Projects,AERA Group,Energy industries (renewable/non-renewable sources),,ACM0002,Inactive,Morocco,"44,294",,,2020-04-06,2030-04-05
1978,"Malleco, Lomas de Duqueco and Negrete Wind Project, Chile",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Chile,"699,147",Latin America,,2021-01-01,2030-12-31
1974,Srepok 1 Solar Power Project,Dai Hai Power Development and Invesment Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"64,206",Asia,2020-07-14,2019-01-28,2029-01-27
1975,Hong Phong 4 Solar 48 MW Project,"Ha Do Binh Thuan Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"77,400",Asia,2019-11-01,2019-06-04,2029-06-03
1973,Huaneng Tongyu Tuanjie Phase E Wind Farm Project,"Huaneng Jilin Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,China,"103,905",Asia,,2020-07-01,2027-06-30
202,Bom Jesus Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"9,356",,2020-04-13,2017-01-01,2026-12-31
1971,SAKAL SOLAR FARM,INNOVENT SENEGAL S.A,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Senegal,"22,270",Africa,2020-06-11,2018-07-24,2028-07-23
1972,Guangxi Longan Biomass Power Project,Guangxi Deli New energy Technology Co. ltd,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,China,"95,542",Asia,2019-12-12,2019-01-22,2029-01-21
1968,Grid Connected Wind Energy Project in Gujarat,Apraava Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,India,"759,489",Asia,2020-05-08,2023-04-07,2033-04-06
1970,Ventus Wind Farm in El Salvador,"Ventus, S.A.de C.V",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,El Salvador,"103,593",Latin America,2019-12-04,2020-11-01,2030-10-31
788,China Guangdong Shenzhen Qianwan LNG generation project,"Shenzhen Guangqian Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; AM0029,Late to verify,China,"857,072",Asia,2012-03-05,2016-12-01,2026-11-30
1967,"Wind Power Project at Tamil Nadu, India",Shalivahana Green Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,"18,786",Asia,,2020-01-01,2026-12-31
1965,Cat Hiep Solar Power Project,Binh Dinh TTP Energy and High Technology Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"59,541",Asia,2020-07-14,2019-06-05,2029-06-04
1966,Huaneng Gansu Huajialing 49.5MW Wind Power Project,"Huaneng Huajialing Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"91,046",,,,
743,Pawan Urja Vistaran: Small entities combined wind power project in India - 2007,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"53,813",Asia,2020-04-06,,
1964,Quang Minh Solar Power Project,Srepok Solar Power Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"55,884",Asia,2019-10-12,2019-01-31,2029-01-30
1961,"7 MW Hydel Based Power Unit on River Jatashankari, Chhattisgarh",Shalivahana Green Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,"22,957",Asia,,2019-04-01,2026-03-31
1962,Daan Laifu Wind Farm Phase II Project,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"109,116",Asia,2019-10-17,2020-09-17,2027-09-16
1963,Tataouine Solar Photovoltaic Plant in Tunisia,SEREE,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Tunisia,"14,376",Africa,2019-11-21,2020-03-14,2030-03-13
1958,My Son - Hoan Loc Viet Solar Energy Project,My Son - Hoan Loc Viet Solar Energy Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"65,871",Asia,2019-10-08,2019-06-19,2029-06-18
1959,Aussenkehr solar,ALCON CONSULTING SERVICES (PTY) LTD,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Namibia,"14,673",Africa,2019-08-11,2017-11-20,2027-11-19
1955,Jilin TongHua Biomass Power Project,"Tonghua Xinneng Biomass Power Cogeneration Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,China,"107,078",Asia,2019-09-30,2020-05-01,2030-04-30
